fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
04/06/2014 06:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.523,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 07:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,40.7728,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 08:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,40.8203,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 09:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,34.0906,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 10:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,38.696,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 11:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,50.9558,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 12:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,61.1817,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 01:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,61.5503,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 02:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,66.5802,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 03:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,76.8701,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 04:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,68.9424,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 05:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,74.6725,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 06:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,78.4202,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 07:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,72.0031,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 08:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,56.5451,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 09:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.3141,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 10:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,41.6959,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
04/06/2014 11:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,40.9667,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 12:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,47.8811,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 01:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,51.8066,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 02:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,57.458,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 03:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,50.8703,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 04:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,43.936,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 05:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,43.5446,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 06:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,47.8681,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 07:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.3666,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 08:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,39.6731,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 09:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,38.4754,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 10:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,37.8247,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 11:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,71.7203,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 12:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,53.8008,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 01:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,59.7609,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 02:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,62.5898,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 03:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,63.0607,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 04:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,56.3126,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 05:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.4874,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 06:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,56.96,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 07:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,65.0603,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 08:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.8907,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 09:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.807,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 10:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.4031,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
05/06/2014 11:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.9126,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 12:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,54.5739,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 01:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,51.0825,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 02:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.8723,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 03:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.8183,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 04:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.6165,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 05:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.6714,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 06:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,40.8007,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 07:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,36.2923,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 08:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,18.9947,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 09:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,30.5532,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 10:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,42.133,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 11:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.6979,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 12:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,54.6158,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 01:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.5281,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 02:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,53.9171,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 03:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,85.992,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 04:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,79.3676,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 05:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,63.1311,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 06:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,55.1583,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 07:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,42.7494,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 08:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,40.553,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 09:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.2461,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 10:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,49.8764,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
06/06/2014 11:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,49.8897,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 12:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.6635,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 01:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.1562,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 02:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.4717,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 03:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.1574,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 04:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,41.1803,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 05:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,36.7534,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 06:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,30.8044,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 07:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,21.2338,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 08:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,16.2858,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 09:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,24.5758,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 10:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,33.0139,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 11:00:00 a. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,30.6822,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 12:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.1698,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 01:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.906,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 02:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.4272,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 03:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.8289,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 04:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,46.7043,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 05:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,45.5685,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 06:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,44.849,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 07:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,42.8726,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 08:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,38.7119,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
07/06/2014 09:00:00 p. m.,EPA Cartagena,Base Naval,Automática,10.413333,-75.549825,13,BOLÍVAR,13001,CARTAGENA DE INDIAS,Fija,1,O3,µg/m3,39.1265,"{'latitude': '10.413333', 'longitude': '-75.549825'}"
