fecha,autoridad_ambiental,nombre_de_la_estaci_n,tecnolog_a,latitud,longitud,c_digo_del_departamento,departamento,c_digo_del_municipio,nombre_del_municipio,tipo_de_estaci_n,tiempo_de_exposici_n,variable,unidades,concentraci_n,geocoded_column
04/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,36.48,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
07/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,25.58,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
10/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,63.95,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
13/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,60.34,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
16/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,46.44,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
19/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,31.06,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
22/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,20.04,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
25/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,30.64,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
28/03/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,45.24,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
05/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,37.44,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
08/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,32.24,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
11/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,24.21,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
14/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,12.04,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
17/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,15.77,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
20/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,7.36,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
23/04/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,41.64,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
17/05/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,30.73,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
20/05/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,5.19,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
23/05/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,45.61,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
26/05/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,55.51,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
29/05/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,26.53,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
03/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,58.1,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
06/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,51.4,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
09/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,54.32,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
12/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,45.6,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
15/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,23.7,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
18/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,60.9,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
21/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,40.3,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
23/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,52.13,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
26/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,29.73,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
29/06/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,51.3,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
02/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,44.32,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
05/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,46.68,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
08/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,50.82,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
11/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,33.42,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
14/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,42.37,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
17/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,58.37,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
20/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,30.16,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
23/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,53.27,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
26/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,51.08,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
29/07/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,44.24,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
01/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,63.54,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
04/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,68.6,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
17/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,3.8,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
20/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,45.0,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
23/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,16.75,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
26/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,48.5,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
29/08/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,48.8,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
01/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,37.2,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
04/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,47.2,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
07/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,48.98,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
10/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,39.5,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
13/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,28.41,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
16/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,29.0,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
19/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,39.2,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
22/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,22.5,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
25/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,49.0,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
28/09/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,1.9,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
01/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,28.1,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
04/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,21.76,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
07/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,25.1,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
10/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,49.8,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
13/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,55.1,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
16/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,53.0,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
19/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,41.2,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
22/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,59.45,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
25/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,21.32,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
28/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,61.2,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
31/10/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,26.9,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
03/11/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,57.5,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
06/11/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,41.0,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
24/11/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,26.01,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
27/11/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,54.07,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
12/12/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,30.91,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
15/12/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,72.83,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
18/12/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,66.34,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
21/12/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,46.35,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
24/12/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,24.64,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
27/12/2017 12:00:00 a. m.,CVC,Cali-Cascajal,Manual,3.318936,-76.519142,76,VALLE DEL CAUCA,76001,CALI,Fija,24,PM10,µg/m3,23.23,"{'latitude': '3.318936', 'longitude': '-76.519142'}"
